id,name,price,roastery,country,process,product_url,description,blend,decaf,gesha,price_per_gram
1205,마마카타 모키타 ASD 내추럴 2021 BOP #1 - Non Auction,750000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1642498489,,False,False,False,750.0
1439,에스메랄다 아길라 5 BANC 내추럴,540000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1784799189,,False,False,False,540.0
1442,에스메랄다 노리아 8 FB 워시드,490000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1784794995,,False,False,False,490.0
1441,에스메랄다 레온 7 WB 워시드,490000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1784797955,,False,False,False,490.0
1440,에스메랄다 이고 8 NB 내추럴,490000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1784798756,,False,False,False,490.0
1295,에스메랄다 스페셜 게이샤 내추럴 AGUILA 5NC,445000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1754990483,,False,False,True,445.0
1296,에스메랄다 스페셜 게이샤 워시드 GUABO 6FB,395000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1754989945,,False,False,True,395.0
1148,코토와 라스브루하스 게이샤 내추럴 #747,330000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1779454605,,False,False,True,330.0
1147,코토와 라스브루하스 게이샤 내추럴 #863,330000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1779456113,,False,False,True,330.0
1285,핀카 레리다 게이샤 내추럴 Cascada #0482,295000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1755754803,,False,False,True,295.0
1359,핀카 레리다 게이샤 허니 1800 Cascada #0412,295000,세웅지씨,파나마,허니,https://www.sewoonggc.com:443/shop/item.php?it_id=1755518894,,False,False,True,295.0
1287,핀카 레리다 게이샤 블랙허니 2025 #0454,260000,세웅지씨,파나마,허니,https://www.sewoonggc.com:443/shop/item.php?it_id=1755519467,,False,False,True,260.0
1358,카페 코토와 라스브루하스 내추럴 #807,258000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1755520417,,False,False,False,258.0
1248,핀카 레리다 게이샤 워시드 #0653,248000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1781487781,,False,False,True,248.0
1238,핀카 레리다 게이샤 내추럴 #07791,245000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1781500477,,False,False,True,245.0
1291,핀카 레리다 게이샤 워시드 1800 #0370,245000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1755518490,,False,False,True,245.0
1286,카페 코토와 라스브루하스 내추럴 #1103,214000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1755520185,,False,False,False,214.0
1223,카페 코토와 라스브루하스 내추럴 #998,214000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1755520077,,False,False,False,214.0
1151,핀카 레리다 게이샤 워시드 Cascada #0480,210000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1775202979,,False,False,True,210.0
1243,핀카 레리다 게이샤 콜드 허니 #07901,208000,세웅지씨,파나마,허니,https://www.sewoonggc.com:443/shop/item.php?it_id=1781498656,,False,False,True,208.0
1241,핀카 레리다 게이샤 내추럴 카스카다 #07241,205000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1781499313,,False,False,True,205.0
592,예멘 퀴마 알 오파이리 XI 켄트 알케미,200000,엠아이커피,예멘,Alchemy,https://www.micoffee.co.kr/goods/goods_view.php?goodsNo=1000007332,품종: Kent,False,False,False,200.0
1300,핀카 레리다 게이샤 워시드 1800 Lot 0383,200000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1748419451,,False,False,True,200.0
1372,파나마 핀카 레리다 게이샤 허니 1750,198000,세웅지씨,파나마,허니,https://www.sewoonggc.com:443/shop/item.php?it_id=1720519387,,False,False,True,198.0
1363,핀카 레리다 게이샤 내추럴 ASD 1700 Lot 0252,198000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1742871789,,False,False,True,198.0
1247,핀카 레리다 게이샤 워시드 #06651,198000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1781494903,,False,False,True,198.0
1186,카페 코토와 라스브루하스 워시드 #3509,196000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1755519694,,False,False,False,196.0
1245,핀카 레리다 게이샤 블랙 허니 #07381,195000,세웅지씨,파나마,허니,https://www.sewoonggc.com:443/shop/item.php?it_id=1781497621,,False,False,True,195.0
1188,핀카 레리다 게이샤 블랙허니 1800 Lot 0387,195000,세웅지씨,파나마,허니,https://www.sewoonggc.com:443/shop/item.php?it_id=1748419749,,False,False,True,195.0
1290,핀카 레리다 게이샤 허니 1800 #0408,194000,세웅지씨,파나마,허니,https://www.sewoonggc.com:443/shop/item.php?it_id=1755518717,,False,False,True,194.0
1362,핀카 레리다 게이샤 내추럴 1600 Lot 0349,190000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1748418066,,False,False,True,190.0
1184,2025 인헤르토 옥션랏 칼라카 게이샤 워시드,188000,세웅지씨,과테말라,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1756446514,,False,False,True,188.0
1203,카페 코토와 라스 브루하스 게이샤 워시드 #1803,188000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1718093317,,False,False,True,188.0
1246,핀카 레리다 게이샤 허니 #06501,185000,세웅지씨,파나마,허니,https://www.sewoonggc.com:443/shop/item.php?it_id=1781497232,,False,False,True,185.0
1319,파나마 핀카 레리다 게이샤 내추럴 1800 PP-0191,180000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1725952558,,False,False,True,180.0
1242,핀카 레리다 게이샤 내추럴 #0644,179000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1781498931,,False,False,True,179.0
1193,카페 코토와 라스 브루하스 게이샤 내추럴 #2224,178200,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1731997061,,False,False,True,178.2
1185,카페 코토와 던칸 내추럴 #34-12-T2,177000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1755520256,,False,False,False,177.0
1288,핀카 레리다 게이샤 허니 1900 #0435,176000,세웅지씨,파나마,허니,https://www.sewoonggc.com:443/shop/item.php?it_id=1755519301,,False,False,True,176.0
1239,핀카 레리다 게이샤 내추럴 #0746,175000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1781500184,,False,False,True,175.0
1240,핀카 레리다 게이샤 내추럴 #07681,175000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1781499843,,False,False,True,175.0
1220,핀카 레리다 게이샤 내추럴 1700 Lot 0201,175000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1742871770,,False,False,True,175.0
1219,핀카 레리다 게이샤 내추럴 1700 Lot 0227,175000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1742871782,,False,False,True,175.0
1283,CCD 로스포조스 게이샤 내추럴 인트린직,174000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1759316965,,False,False,True,174.0
1293,에스메랄다 프라이빗 컬렉션 내추럴 엘베로 (483),174000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1754990787,,False,False,False,174.0
591,예멘 퀴마 아미라 알 카디 예메니아 내추럴,174000,엠아이커피,예멘,Natural,https://www.micoffee.co.kr/goods/goods_view.php?goodsNo=1000007334,품종: Yemenia,False,False,False,174.0
590,예멘 퀴마 후리아 알 시야기 예메니아 내추럴,174000,엠아이커피,예멘,Natural,https://www.micoffee.co.kr/goods/goods_view.php?goodsNo=1000007333,품종: Yemenia,False,False,False,174.0
801,하와이안 '칸시뇨' 코나 엑스트라 팬시,171000,소펙스코리아,하와이,Washed,https://sopexkorea.com/product/detail.html?product_no=864,품종: 100% Kona Typica,False,False,False,171.0
909,파나마 라 에스메랄다 프라이빗 컬렉션 엘 벨로 게이샤 워시드,165000,더블유빈,파나마,Washed,https://www.wbeans.com/goods/goods_view.php?goodsNo=1000008431,품종: Geisha,False,False,True,165.0
381,파나마 핀카 하트만 게이샤 내추럴,165000,커피리브레,파나마,내추럴 Natural,https://coffeelibre.kr/product/detail.html?product_no=7131&amp;cate_no=56&amp;display_group=1,품종: 게이샤 Geisha,False,False,True,165.0
1360,핀카 레리다 게이샤 워시드 1700 Lot 0390,165000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1748419119,,False,False,True,165.0
1244,핀카 레리다 게이샤 허니 #0727,165000,세웅지씨,파나마,허니,https://www.sewoonggc.com:443/shop/item.php?it_id=1781498367,,False,False,True,165.0
1361,핀카 레리다 게이샤 허니 1600 Lot 0325,165000,세웅지씨,파나마,허니,https://www.sewoonggc.com:443/shop/item.php?it_id=1748418872,,False,False,True,165.0
1294,에스메랄다 프라이빗 컬렉션 워시드 엘베로 (482),164000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1754990633,,False,False,False,164.0
1292,핀카 레리다 게이샤 허니 1600 Cold Room #0354,163000,세웅지씨,파나마,허니,https://www.sewoonggc.com:443/shop/item.php?it_id=1755518242,,False,False,True,163.0
379,파나마 핀카 아우로마르 파이어스톤 게이샤,160000,커피리브레,파나마,워시드 Washed,https://coffeelibre.kr/product/detail.html?product_no=7126&amp;cate_no=56&amp;display_group=1,품종: 게이샤 Geisha,False,False,True,160.0
380,파나마 핀카 하트만 게이샤,160000,커피리브레,파나마,워시드 Washed,https://coffeelibre.kr/product/detail.html?product_no=7130&amp;cate_no=56&amp;display_group=1,품종: 게이샤 Geisha,False,False,True,160.0
1235,2024 게이샤 프라이빗 컬렉션 카냐스 베르데스 내추럴,159000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1726037760,,False,False,True,159.0
1145,핀카 레리다 게이샤 내추럴 카스카다 #0741,159000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1781504672,,False,False,True,159.0
445,하와이 홀루아로아 엑스트라 팬시 코나,159000,GSC,하와이,Washed,https://www.gsc.coffee/goods/goods_view.php?goodsNo=1000001361,,False,False,False,159.0
1182,CCD 로스포조스 게이샤 내추럴 다이나믹,154000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1759315882,,False,False,True,154.0
971,자메이카 블루마운틴 No.1 워시드 Jamaica,150000,블레스빈,자메이카,워시드 Washed,https://blessbean.co.kr/shop/item.php?it_id=JM-BN1W001,품종: 티피카 블루 마운틴 Typica Blue Mountain,False,False,False,150.0
1457,신규입고 콜롬비아 바예 델 카우카 캄포 에르모소 수단 루메 이니그마 Colombia,150000,블레스빈,콜롬비아,이니그마 Enigma,https://blessbean.co.kr/shop/item.php?it_id=CO-CHSR001,품종: 수단 루메 Sudan Rume,False,False,False,150.0
1194,카페 코토와 라스 브루하스 게이샤 워시드 #1880,149000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1731996614,,False,False,True,149.0
1327,코토와 라스 브루하스 게이샤 내추럴 #2045,149000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1715934272,,False,False,True,149.0
1284,핀카 레리다 게이샤 내추럴 2025m Cascada #0489,149000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1755755232,,False,False,True,149.0
858,자메이카 '클리프톤 Mt' 블루 마운틴 No.1,148000,소펙스코리아,자메이카,Washed,https://sopexkorea.com/product/detail.html?product_no=983,품종: Typica Blue Mountain,False,False,False,148.0
1167,하와이안 코나 엑스트라 팬시,146500,세웅지씨,하와이,,https://www.sewoonggc.com:443/shop/item.php?it_id=1769770320,,False,False,False,146.5
1311,2024 게이샤 프라이빗 컬렉션 엘베로 게이샤 내추럴,145000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1732000416,,False,False,True,145.0
1371,2024 게이샤 프라이빗 컬렉션 카냐스 베르데스 워시드,145000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1726036817,,False,False,True,145.0
1412,라 마카레나 매그놀리아 페탈 게이샤,145000,세웅지씨,콜롬비아,,https://www.sewoonggc.com:443/shop/item.php?it_id=1732071408,,False,False,True,145.0
1289,핀카 레리다 게이샤 워시드 1600 #0428,145000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1755519050,,False,False,True,145.0
912,하와이 브루스 콘웰 코나 팬시 워시드,145000,더블유빈,하와이,Washed,https://www.wbeans.com/goods/goods_view.php?goodsNo=1000007591,품종: Kona Typica,False,False,False,145.0
1415,코토와 던칸 게이샤 내추럴 #2295,139000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1731996833,,False,False,True,139.0
456,자메이카 블루 마운틴 No.1,138000,GSC,자메이카,Washed,https://www.gsc.coffee/goods/goods_view.php?goodsNo=1000000863,,False,False,False,138.0
1417,코토와 라스 브루하스 게이샤 내추럴 #2053,135800,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1715934420,,False,False,True,135.8
1206,블루마운틴 No.1 마비스뱅크,135000,세웅지씨,자메이카,,https://www.sewoonggc.com:443/shop/item.php?it_id=1630496279,,False,False,False,135.0
353,온두라스 라 살바헤 게이샤 내추럴,135000,커피리브레,온두라스,내추럴 Natural,https://coffeelibre.kr/product/detail.html?product_no=6929&amp;cate_no=56&amp;display_group=1,품종: 게이샤 Geisha,False,False,True,135.0
1262,하와이안 코나 팬시,135000,세웅지씨,하와이,,https://www.sewoonggc.com:443/shop/item.php?it_id=1769769453,,False,False,False,135.0
1301,CCD 돈 벤지 게이샤 내추럴 ASD,133000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1739174517,,False,False,True,133.0
573,과테말라 엘 소코로 게이샤 워시드,131000,엠아이커피,과테말라,Fully Washed,https://www.micoffee.co.kr/goods/goods_view.php?goodsNo=1000005000,품종: Geisha,False,False,True,131.0
1134,게샤빌리지 수르마 게샤1931 내추럴,129000,세웅지씨,에티오피아,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1731894453,,False,False,True,129.0
1350,블루마운틴 No.1 내추럴,129000,세웅지씨,자메이카,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1628069431,,False,False,False,129.0
1212,블루마운틴 No.1 워시드 클리프턴,128000,세웅지씨,자메이카,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1484111429,,False,False,False,128.0
191,콜롬비아 라 에스페란자 만델라 X.O 내추럴,125000,에이션빈,콜롬비아,내추럴,https://www.asianbean.co.kr/shop/shopdetail.html?branduid=12249233&amp;xcode=009&amp;mcode=002&amp;scode=&amp;type=X&amp;sort=manual&amp;current_category=009&amp;search=&amp;GfDT=bWl3VA%3D%3D,,False,False,False,125.0
1237,핀카 레리다 게이샤 워시드 #0609,125000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1781504659,,False,False,True,125.0
1305,CCD 라 밀라그로사 게이샤 내추럴 ASD,124000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1737361006,,False,False,True,124.0
577,파나마 엘 바하레케 게이샤 워시드,121000,엠아이커피,파나마,Fully Washed,https://www.micoffee.co.kr/goods/goods_view.php?goodsNo=1000007103,품종: Geisha,False,False,True,121.0
1168,하와이안 코나 프라임,117000,세웅지씨,하와이,,https://www.sewoonggc.com:443/shop/item.php?it_id=1769763075,,False,False,False,117.0
1306,콜롬비아 라 팔마 & 엘 투칸 자바 pH Clarity,114000,세웅지씨,콜롬비아,,https://www.sewoonggc.com:443/shop/item.php?it_id=1737101124,,False,False,False,114.0
745,콜롬비아 크라운쥬얼 카보닉 허니 그린 애플 에드윈 노레냐,111400,로열커피,콜롬비아,허니,https://royalcoffeekorea.co.kr/goods/goods_view.php?goodsNo=1816,품종: 카투라,False,False,False,111.4
429,콜롬비아 엘 디비소 아지 버번 아나에어로빅 내추럴,110000,GSC,콜롬비아,Anaerobic Natural,https://www.gsc.coffee/goods/goods_view.php?goodsNo=1000001348,,False,False,False,110.0
558,콜롬비아 라스 마가리타스 CGLE-17 워시드,105000,엠아이커피,콜롬비아,Fully Washed,https://www.micoffee.co.kr/goods/goods_view.php?goodsNo=1000006886,품종: CGLE-17,False,False,False,105.0
463,파나마 보니타스프링 SL 28 내추럴 · 아울렛,105000,GSC,파나마,Natural,https://www.gsc.coffee/goods/goods_view.php?goodsNo=1000000981,,False,False,False,105.0
464,파나마 보니타스프링 우쉬우쉬 내추럴 · 아울렛,105000,GSC,파나마,Natural,https://www.gsc.coffee/goods/goods_view.php?goodsNo=1000000980,,False,False,False,105.0
465,파나마 새비지 파카마라 내추럴 · 아울렛,105000,GSC,파나마,Natural,https://www.gsc.coffee/goods/goods_view.php?goodsNo=1000001161,,False,False,False,105.0
466,파나마 하트만 치코 가요 내추럴 · 아울렛,105000,GSC,파나마,Natural,https://www.gsc.coffee/goods/goods_view.php?goodsNo=1000000983,,False,False,False,105.0
1200,콜롬비아 EXOTIC 게이샤 루나 - 핀카 엘 파라이소,104000,세웅지씨,콜롬비아,,https://www.sewoonggc.com:443/shop/item.php?it_id=1726809876,,False,False,True,104.0
195,콜롬비아 라 에스페란자 시드라 워시드,99000,에이션빈,콜롬비아,워시드,https://www.asianbean.co.kr/shop/shopdetail.html?branduid=12249229&amp;xcode=009&amp;mcode=002&amp;scode=&amp;type=X&amp;sort=manual&amp;current_category=009&amp;search=&amp;GfDT=bGd3WA%3D%3D,,False,False,False,99.0
744,콜롬비아 크라운쥬얼 카보닉 허니 피치 에드윈 노레냐,98200,로열커피,콜롬비아,허니,https://royalcoffeekorea.co.kr/goods/goods_view.php?goodsNo=1818,품종: 카투라,False,False,False,98.2
1198,콜롬비아 EXOTIC 게이샤 사케 - 핀카 엘 파라이소,98000,세웅지씨,콜롬비아,,https://www.sewoonggc.com:443/shop/item.php?it_id=1726809895,,False,False,True,98.0
743,콜롬비아 크라운쥬얼 카보닉 허니 캐스케이드 홉 에드윈 노레냐,97600,로열커피,콜롬비아,허니,https://royalcoffeekorea.co.kr/goods/goods_view.php?goodsNo=1817,품종: 버번,False,False,False,97.6
533,"콜롬비아 로스노갈레스 ""게이샤"" (무산소워시드)",97000,커피루트,콜롬비아,무산소워시드,https://koffeeroute.com/product/Colombia_Losnogales_Geisha,,False,False,True,97.0
1177,라 마카레나 오스카 리아스코스 게이샤 워시드,94000,세웅지씨,콜롬비아,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1763103272,,False,False,True,94.0
184,예멘 압둘하킴 자르마 내추럴 나노랏,90500,에이션빈,예멘,내추럴,https://www.asianbean.co.kr/shop/shopdetail.html?branduid=12235765&amp;xcode=008&amp;mcode=001&amp;scode=&amp;type=X&amp;sort=manual&amp;current_category=008&amp;search=&amp;GfDT=amt3Vg%3D%3D,,False,False,False,90.5
132,에티오피아 게샤 빌리지 방기 고리 게샤 내추럴,90000,에이션빈,에티오피아,내추럴,https://www.asianbean.co.kr/shop/shopdetail.html?branduid=12256861&amp;xcode=007&amp;mcode=001&amp;scode=&amp;type=X&amp;sort=manual&amp;current_category=007&amp;search=&amp;GfDT=bGl3UF0%3D,,False,False,True,90.0
141,에티오피아 게샤 빌리지 셰와 지바부 고리 게샤 내추럴,90000,에이션빈,에티오피아,내추럴,https://www.asianbean.co.kr/shop/shopdetail.html?branduid=12256862&amp;xcode=007&amp;mcode=001&amp;scode=&amp;type=X&amp;sort=manual&amp;current_category=007&amp;search=&amp;GfDT=Z213WQ%3D%3D,,False,False,True,90.0
561,페루 라 리마 게이샤 워시드,90000,엠아이커피,페루,Fully Washed,https://www.micoffee.co.kr/goods/goods_view.php?goodsNo=1000007365,품종: Geisha,False,False,True,90.0
151,예멘 갈리브 알함마시 아나에어로빅 내추럴 176HR 나노랏,89500,에이션빈,예멘,무산소 내추럴,https://www.asianbean.co.kr/shop/shopdetail.html?branduid=12255343&amp;xcode=008&amp;mcode=001&amp;scode=&amp;type=X&amp;sort=manual&amp;current_category=008&amp;search=&amp;GfDT=aWh3VA%3D%3D,,False,False,False,89.5
657,PLA-1680,89200,카페노갈레스,콜롬비아,White Honey CM,https://www.cafenogales.co.kr/product/PLA1680-WH,품종: Geisha,False,False,False,89.2
1310,띠에라 블랑카 카이산 게이샤 워시드,89000,세웅지씨,파나마,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1732000569,,False,False,True,89.0
1382,어메드 압도,89000,세웅지씨,예멘,,https://www.sewoonggc.com:443/shop/item.php?it_id=1770980595,,False,False,False,89.0
1339,파나마 핀카 레리다 게이샤 내추럴 1500,89000,세웅지씨,파나마,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1700644306,,False,False,True,89.0
215,과테말라 엘 모리또 게이샤 워시드,88000,에이션빈,과테말라,워시드,https://www.asianbean.co.kr/shop/shopdetail.html?branduid=12258259&amp;xcode=010&amp;mcode=001&amp;scode=&amp;type=X&amp;sort=manual&amp;current_category=010&amp;search=&amp;GfDT=amV4,,False,False,True,88.0
560,페루 엘 세드로 게이샤 워시드,88000,엠아이커피,페루,Fully Washed,https://www.micoffee.co.kr/goods/goods_view.php?goodsNo=1000007366,품종: Geisha,False,False,True,88.0
278,26 페루 산타 테레사 게이샤 애너러빅 내추럴,87000,코빈즈커피,페루,애너러빅,https://www.cobeans.com/shop/detail.php?pno=758A06618C69880A6CEE5314EE42D52F,품종: Geisha,False,False,True,87.0
523,볼리비아 아이마리타 게이샤 (워시드),87000,커피루트,볼리비아,워시드,https://koffeeroute.com/product/BO-Aymarita-Geisha-W,,False,False,True,87.0
1383,갈리브,86000,세웅지씨,예멘,,https://www.sewoonggc.com:443/shop/item.php?it_id=1770974350,,False,False,False,86.0
1397,예멘 나노랏 자르마 갈랄,86000,세웅지씨,예멘,,https://www.sewoonggc.com:443/shop/item.php?it_id=1701087067,,False,False,False,86.0
528,"콜롬비아 몬트리얼 ""게이샤"" (워시드)",85300,커피루트,콜롬비아,워시드,https://koffeeroute.com/product/Colombia_Montreal,,False,False,True,85.3
532,"콜롬비아 엘 디비소 ""옐로파파요"" (내추럴)",84000,커피루트,콜롬비아,내추럴,https://koffeeroute.com/product/Colombia_Eldiviso_Yellowppy,,False,False,False,84.0
1049,히든셀렉션 콜롬비아 엘 디비소 게이샤 워시드,83500,더블유빈,콜롬비아,Washed,https://www.wbeans.com/goods/goods_view.php?goodsNo=1000010097,품종: Geisha,False,False,True,83.5
1398,예멘 나노랏 와디세일 아나에어로빅 내추럴 갈리브,82000,세웅지씨,예멘,무산소 내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1701086787,,False,False,False,82.0
1014,코스타리카 그라니토스 데 알투라 오르티스 1900 게이샤 레드 허니 2026,82000,커피리브레,코스타리카,레드 허니 Red Honey,https://coffeelibre.kr/product/detail.html?product_no=7866&amp;cate_no=56&amp;display_group=1,품종: 게이샤 Geisha,False,False,True,82.0
526,페루 미 리퀘르도 게이샤 (워시드),82000,커피루트,페루,워시드,https://koffeeroute.com/product/PERU-Recuerdo_W,,False,False,True,82.0
1038,IFF-2623,81800,카페노갈레스,콜롬비아,Washed,https://www.cafenogales.co.kr/product/IFF2623-washed,품종: Geisha,False,False,False,81.8
673,IFF-2423,81600,카페노갈레스,콜롬비아,Natural,https://www.cafenogales.co.kr/product/IFF2423-geisha,품종: Geisha,False,False,False,81.6
1406,EL VERGEL 엘 베르헬 티피카 워시드 디카페인 트로피컬 트와일라잇 디카프 14749,81000,세웅지씨,콜롬비아,워시드,https://www.sewoonggc.com:443/shop/item.php?it_id=1718350254,,False,True,False,81.0
898,콜롬비아 페를라 델 오턴 게이샤 워시드,80000,더블유빈,콜롬비아,Washed,https://www.wbeans.com/goods/goods_view.php?goodsNo=1000009836,품종: Geisha,False,False,True,80.0
1275,산타펠리사 드워프 게이샤 내추럴 1500,79000,세웅지씨,과테말라,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1762861045,,False,False,True,79.0
487,에티오피아 Alo 타미루 컬렉션 G1 시다모 델라 내추럴,79000,GSC,에티오피아,Natural,https://www.gsc.coffee/goods/goods_view.php?goodsNo=1000001286,,False,False,False,79.0
428,콜롬비아 라스 플로레스 게이샤 워시드,79000,GSC,콜롬비아,Washed,https://www.gsc.coffee/goods/goods_view.php?goodsNo=1000001349,,False,False,True,79.0
1048,히든셀렉션 콜롬비아 엘 엔칸토 SL28 워시드,76500,더블유빈,콜롬비아,Washed,https://www.wbeans.com/goods/goods_view.php?goodsNo=1000010100,품종: SL-28,False,False,False,76.5
1261,게샤 아폰테,76000,세웅지씨,콜롬비아,,https://www.sewoonggc.com:443/shop/item.php?it_id=1771587681,,False,False,True,76.0
1409,산타펠리사 게이샤 2722 와일드 이스트 내추럴 엘릭서,76000,세웅지씨,과테말라,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1762861471,,False,False,True,76.0
1438,콜롬비아 라 에스페란자 게이샤 내추럴,76000,엠아이커피,콜롬비아,Natural,https://www.micoffee.co.kr/goods/goods_view.php?goodsNo=1000006887,품종: Geisha,False,False,True,76.0
1067,Colombia GeishaFinca EL Paraiso washed 콜롬비아 핀카 엘파라이소 게이샤 워시드,74000,레헴코리아,콜롬비아,워시드,https://rnccoffee.kr/product/detail.html?product_no=5087,품종: Geisha,False,False,True,74.0
1141,게이샤 모히토 브리즈,74000,세웅지씨,콜롬비아,,https://www.sewoonggc.com:443/shop/item.php?it_id=1782274890,,False,False,True,74.0
502,에티오피아 Bursa G1 문타사 아르베고나 피베리 내추럴,74000,GSC,에티오피아,Natural,https://www.gsc.coffee/goods/goods_view.php?goodsNo=1000001359,,False,False,False,74.0
1047,히든셀렉션 콜롬비아 라스 플로레스 카투라 치로소 워시드,73500,더블유빈,콜롬비아,Washed,https://www.wbeans.com/goods/goods_view.php?goodsNo=1000010093,품종: Caturra Chiroso,False,False,False,73.5
1335,돈 엘리 게이샤 내추럴,73000,세웅지씨,코스타리카,내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1704359399,,False,False,True,73.0
1396,모카타 캐슬 알 카프르 우다이니 무산소 내추럴,73000,세웅지씨,예멘,무산소 내추럴,https://www.sewoonggc.com:443/shop/item.php?it_id=1704704851,,False,False,False,73.0
407,브라질 파젠다 엄 알레크림 다크룸 · 아울렛,73000,GSC,브라질,Dark Room,https://www.gsc.coffee/goods/goods_view.php?goodsNo=1000001215,,False,False,False,73.0
462,파나마 새비지 엘릭서 카보닉 메서레이션 내추럴 · 아울렛,73000,GSC,파나마,Carbonic Maceration Natural,https://www.gsc.coffee/goods/goods_view.php?goodsNo=1000001160,,False,False,False,73.0
327,페루 라스 에티오페스 게이샤,73000,커피리브레,페루,워시드 Washed,https://coffeelibre.kr/product/detail.html?product_no=7450&amp;cate_no=56&amp;display_group=1,품종: 게이샤 Geisha,False,False,True,73.0
